Uhrzeit;Netzbezug [kW];Netzeinspeisung [kW];Stromverbrauch [kW];Akkubeladung [kW];Akkuentnahme [kW];Stromerzeugung [kW];Akku Spannung [V];Akku Stromstärke [A]
02.05.2023 00:51:01;0,011641;0,021827;0,841073;0;0,850531;0;48,688;-17,110001
02.05.2023 00:56:03;0,017462;0,024737;0,893458;0;0,900006;0;48,549;-20,549999
02.05.2023 01:01:05;0,011641;0,0211;0,989497;0;0,998228;0;48,435001;-20,4
02.05.2023 01:06:07;0,008731;0,018917;1,006959;0;1,017145;0,00291;48,318001;-21,190001
02.05.2023 01:11:09;0,010186;0,021827;0,91383;0;0,924016;0;48,272999;-16,74
02.05.2023 01:16:11;0,004365;0,015279;0,81197;0;0,820701;0;48,185001;-16,99
02.05.2023 01:21:13;0,010186;0,013824;0,81197;0;0,818518;0;48,082001;-19,59
02.05.2023 01:26:15;0,005821;0,018917;0,887637;0;0,896368;0,00291;47,931;-18,35
02.05.2023 01:31:17;0,004365;0,016007;0,870175;0;0,881817;0;47,806999;-18,15
02.05.2023 01:36:19;0,008731;0,018189;0,841073;0;0,849803;0;47,682999;-16,99
02.05.2023 01:41:21;0,004365;0,014551;0,809059;0;0,821428;0;47,537998;-17,27
02.05.2023 01:46:23;0,007276;0,017462;0,803239;0;0,809787;0,00291;47,388;-17,42
02.05.2023 01:51:25;0,010186;0,020372;0,858534;0;0,865082;0;47,195;-18,42
02.05.2023 01:56:27;0,008731;0,017462;0,867265;0;0,879634;0;47,019001;-18,48
02.05.2023 02:01:30;0,010152;0,025381;0,771581;0;0,785359;0,002901;46,986;-11,07
02.05.2023 02:06:32;0,20372;0,054568;0,81488;0;0,661362;0;46,831001;-10,82
02.05.2023 02:11:31;0,014697;0,022781;0,523228;0,000735;0,532782;0;46,75;-12,03
02.05.2023 02:16:33;0,018917;0,026193;0,718841;0;0,725389;0;46,543999;-16,67
02.05.2023 02:21:35;0,010186;0,023282;0,625711;0;0,638808;0;46,519001;-11,95
02.05.2023 02:26:37;0,010186;0,018917;0,60825;0;0,617708;0,00291;46,396;-12,97
02.05.2023 02:31:39;0,007276;0,018917;0,570416;0;0,579147;0;46,319;-12,07
02.05.2023 02:36:40;0,00584;0,01606;0,572311;0;0,580341;0;46,219002;-12,46
02.05.2023 02:41:43;0,010152;0,018129;0,545328;0;0,556206;0,002901;46,139999;-12,19
02.05.2023 02:46:45;0,004365;0,016007;0,547134;0;0,555137;0;46,047001;-12,32
02.05.2023 02:51:47;0,004365;0,014551;0,544223;0;0,554409;0;45,949001;-12,37
02.05.2023 02:56:48;0,00438;0,01679;0,502232;0;0,511722;0;45,902;-10,15
02.05.2023 03:01:51;0,018854;0,015229;0,475712;0;0,474986;0,002901;45,869999;-9,3
02.05.2023 03:06:53;0,100405;0,000728;0,480197;0;0,37761;0;45,869999;-7,75
02.05.2023 03:11:55;0,187713;0;0,5093;0;0,319404;0;45,875999;-6,29
02.05.2023 03:16:57;0,266291;0;0,538403;0;0,272112;0;45,877998;-5,21
02.05.2023 03:21:58;0,302215;0;0,531432;0;0,230676;0,00292;45,880001;-4,48
02.05.2023 03:27:01;0,279916;0;0,475712;0;0,195071;0;45,876999;-4,17
02.05.2023 03:32:03;0,301215;0;0,468556;0;0,166614;0;45,889;-3,41
02.05.2023 03:37:05;0,323042;0;0,465646;0;0,141149;0;45,902;-2,77
02.05.2023 03:42:06;0,401494;0;0,525592;0;0,121908;0,00292;45,903999;-2,28
02.05.2023 03:47:09;0,449606;0;0,51052;0;0,060189;0;46,006001;-0,01
02.05.2023 03:52:11;0,477287;0;0,480197;0;0,002183;0;46,053001;0,01
02.05.2023 03:57:13;0,433633;0;0,436543;0;0,00291;0,00291;46,081001;-0,01
02.05.2023 04:02:15;0,437998;0;0,442363;0;0,004365;0;46,099998;-0,01
02.05.2023 04:07:17;0,475832;0;0,483107;0,000728;0,003638;0;46,113998;-0,01
02.05.2023 04:12:18;0,597131;0;0,598591;0;0,00219;0,00292;46,125999;-0,03
02.05.2023 04:17:21;0,583037;0;0,585938;0;0,002901;0;46,137001;-0,01
02.05.2023 04:22:23;0,520941;0;0,523851;0;0,00291;0;46,146;-0,01
02.05.2023 04:27:25;0,437998;0;0,442363;0;0,003638;0,00291;46,152;-0,01
02.05.2023 04:32:27;0,462735;0;0,465646;0;0,003638;0;46,157001;-0,01
02.05.2023 04:37:27;0,574219;0;0,580078;0;0,00293;0;46,162998;-0,01
02.05.2023 04:42:29;0,71011;0;0,71593;0,000728;0,005093;0,00291;46,164001;-0,01
02.05.2023 04:47:31;0,46128;0;0,462735;0;0,002183;0;46,168999;-0,01
02.05.2023 04:52:33;0,510755;0;0,518031;0;0,004365;0;46,171001;-0,56
02.05.2023 04:57:35;0,66209;0;0,666455;0;0,003638;0,00291;46,168999;-0,57
02.05.2023 05:02:37;0,622801;0;0,625711;0,000728;0,003638;0;46,171001;-0,59
02.05.2023 05:07:39;0,528217;0;0,532582;0;0,003638;0,00291;46,178001;-1,12
02.05.2023 05:12:41;0,493293;0;0,500569;0;0,004365;0;46,162998;-0,4
02.05.2023 05:17:43;0,432177;0;0,433633;0,001455;0,003638;0,00291;46,174999;-0,01
02.05.2023 05:22:45;0,416171;0;0,421991;0;0,004365;0;46,181999;-0,01
02.05.2023 05:27:47;0,420536;0;0,430722;0;0,005821;0,00291;46,181;-0,01
02.05.2023 05:32:49;0,477287;0;0,483107;0,000728;0,005093;0,00291;46,181999;-0,01
02.05.2023 05:37:51;0,526762;0;0,532582;0,000728;0,005821;0,00291;46,18;-0,01
02.05.2023 05:42:54;0,532275;0;0,539527;0;0,005076;0;46,182999;-0,01
02.05.2023 05:47:56;0,494749;0;0,500569;0,001455;0,005093;0;46,181999;-0,01
02.05.2023 05:52:57;0,459893;0;0,464273;0,00073;0,00365;0,00292;46,183998;-0,01
02.05.2023 05:58:00;0,439453;0;0,446705;0;0,004351;0,005801;46,182999;-0,01
02.05.2023 06:03:01;0,478873;0;0,484712;0;0,00438;0;46,183998;-0,01
02.05.2023 06:08:03;0,46128;0;0,468556;0,000728;0,003638;0,005821;46,181999;-0,01
02.05.2023 06:13:06;0,403195;0;0,411897;0;0,007252;0,002901;46,181999;-0,01
02.05.2023 06:18:07;0,407334;0;0,420473;0,00073;0,00657;0,00292;46,18;-0,01
02.05.2023 06:23:09;0,411805;0;0,454005;0,000728;0,023282;0,020372;46,144001;-0,81
02.05.2023 06:28:11;0,432177;0;0,50639;0;0,034923;0,040744;46,129002;-0,91
02.05.2023 06:33:13;0,391433;0;0,51221;0;0,039289;0,081488;46,118;-0,26
02.05.2023 06:38:15;0,30849;0;0,459825;0;0,035651;0,119322;46,099998;-0,65
02.05.2023 06:43:17;0,186258;0;0,445274;0;0,032013;0,224092;46,088001;-0,52
02.05.2023 06:48:19;0,219727;0;0,436543;0;0,030558;0,186258;46,077999;-0,65
02.05.2023 06:53:22;0,187094;0;0,496016;0;0,037709;0,269763;46,040001;-1,17
02.05.2023 06:58:24;0,065481;0,010186;0,547134;0,013096;0,061844;0,442363;46,139;0,2
02.05.2023 07:03:26;0,018917;0,017462;0,567506;0,551499;0;1,12046;46,640999;5,65
02.05.2023 07:08:26;0,004395;0,015381;0,47168;0,14502;0;0,624023;46,591;3,06
02.05.2023 07:13:28;0,103315;0,008731;0,451094;0,062571;0,021827;0,401619;46,459999;-0,72
02.05.2023 07:18:30;0,161521;0,000728;0,454005;0;0,032013;0,259015;46,422001;-0,65
02.05.2023 07:23:30;0,101074;0,009521;0,612305;0,135498;0,014648;0,641602;46,679001;6,43
02.05.2023 07:28:32;0,013096;0,023282;0,718841;0,843983;0;1,568644;47,25;17,58
02.05.2023 07:33:33;0,0146;0,02628;0,840947;1,139512;0;1,997249;47,640999;26,65
02.05.2023 07:38:35;0,049475;0,104043;0,61407;1,580285;0;2,24674;47,912998;35,48
02.05.2023 07:43:35;0,070313;0,104736;0,515625;1,352051;0;1,901367;48,056;25,459999
02.05.2023 07:48:37;0,058206;0,318676;0,584967;1,590471;0;2,438819;48,273998;35,66
02.05.2023 07:53:38;0,059859;0,306595;0,61903;1,510346;0;2,376843;48,390999;35,439999
02.05.2023 07:58:40;0,068392;0,170252;0,602429;1,550455;0;2,249651;48,634998;35,799999
02.05.2023 08:03:42;0,04802;0,743578;0,81197;1,740351;0;3,250789;48,889999;35,860001
02.05.2023 08:08:44;0,001455;0,918923;1,050613;1,757813;0;3,728076;49,130001;35,830002
02.05.2023 08:13:47;0,08412;0,89631;1,090656;1,712127;0;3,614248;49,175999;18,9
02.05.2023 08:18:47;0,114258;0,643799;1,283203;1,603271;0;3,416016;49,521999;35,790001
02.05.2023 08:23:48;0,118258;0,859197;1,2877;1,591375;0;3,620743;49,707001;35,59
02.05.2023 08:28:51;0,04206;0,480063;1,000735;1,101533;0;2,538096;49,483002;13,61
02.05.2023 08:33:52;0,0219;0,033579;0,931465;0,711009;0;1,655614;49,492001;11,24
02.05.2023 08:38:53;0,0146;0,242356;0,943145;1,214701;0;2,385603;49,956001;35,439999
02.05.2023 08:43:54;0,042339;1,978999;1,057023;1,638094;0;4,631048;50,09;35,389999
02.05.2023 08:48:59;0,06916;0,428647;0,965356;1,517194;0;2,844198;50,041;24,549999
02.05.2023 08:53:57;0,039816;0,642221;0,940843;1,420849;0;2,961147;50,043999;17,530001
02.05.2023 08:58:58;0,01168;0,01898;0,852627;1,350479;0;2,213325;50,32;30,67
02.05.2023 09:03:59;0,070079;0,435803;1,007384;1,637364;0;3,007553;50,365002;25,02
02.05.2023 09:09:02;0,050762;0,060914;1,105159;1,192905;0;2,308942;50,27;13,96
02.05.2023 09:14:04;0,007276;0,016734;1,100088;0,822883;0;1,93243;50,346001;15,53
02.05.2023 09:19:06;0,010186;0,024737;1,076806;0,779957;0;1,868403;50,415001;17,9
02.05.2023 09:24:07;0,01022;0,02044;0,937305;0,927815;0;1,877531;50,536999;20,299999
02.05.2023 09:29:10;0,011603;0,021755;0,945622;1,081229;0;2,039179;50,639;21,860001
02.05.2023 09:34:09;0,016167;0,024986;0,97297;1,119209;0;2,098793;50,706001;20,74
02.05.2023 09:39:10;0,01022;0,02263;1,004464;0,948255;0;1,965129;50,709;16,83
02.05.2023 09:44:12;0,013096;0,020372;1,097178;0,792325;0;1,894596;50,696999;13,54
02.05.2023 09:49:14;0,010186;0,025465;1,158294;0,770498;0;1,946981;50,856998;21,879999
02.05.2023 09:54:15;0,01168;0,02044;0,957745;1,048264;0;2,014768;50,938;19,75
02.05.2023 09:59:16;0,01022;0,02117;0,940225;0,958475;0;1,90965;50,973999;18,51
02.05.2023 10:04:18;0,013096;0,02401;0,986587;0,859989;0;1,859672;50,995998;15,81
02.05.2023 10:09:19;0,01314;0,02555;1,016144;0,789848;0;1,816212;51,027;14,37
02.05.2023 10:14:20;0,01168;0,02263;0,998624;0,827807;0;1,836651;51,140999;18,120001
02.05.2023 10:19:22;0,016007;0,02401;0,966215;0,94366;0;1,917878;51,231998;19,59
02.05.2023 10:24:24;0,011641;0,023282;0,998228;1,083354;0;2,092495;51,367001;22,139999
02.05.2023 10:29:26;0,016007;0,02401;0,995318;1,109546;0;2,115778;51,444;21,76
02.05.2023 10:34:26;0,014648;0,02417;1,051758;1,423096;0;2,481445;51,715;30,219999
02.05.2023 10:39:28;0,013096;0,024737;1,070985;1,673414;0;2,758951;51,966;35,919998
02.05.2023 10:44:30;0,001455;0,839617;1,0186;1,252878;0;3,108185;51,751999;18,040001
02.05.2023 10:49:32;0;1,220137;1,091357;0,934929;0;3,244968;51,817001;18,040001
02.05.2023 10:54:34;0;1,228868;1,143742;0,929836;0;3,306084;51,894001;17,879999
02.05.2023 10:59:36;0;1,055706;1,193217;0,928381;0;3,175122;51,98;17,879999
02.05.2023 11:05:00;0;1,308865;1,234266;0,927734;0;3,472222;52,074001;17,889999
02.05.2023 11:10:03;0;2,076887;1,418433;0,936195;0,000725;4,429339;52,167999;17,940001
02.05.2023 11:15:02;0;1,34114;1,337466;0,936961;0;3,615568;52,266998;17,91
02.05.2023 11:20:04;0;1,175755;1,199038;0,935657;0;3,308995;52,367001;17,940001
02.05.2023 11:25:04;0;2,122559;1,30957;0,941895;0;4,376953;52,473999;17,879999
02.05.2023 11:30:04;0;1,368164;1,274414;0,938232;0;3,580078;52,583;17,92
02.05.2023 11:35:06;0;0,644628;1,199038;0,94075;0;2,782233;52,699001;17,870001
02.05.2023 11:40:06;0;3,086426;1,338867;0,944092;0;5,373047;52,818001;17,860001
02.05.2023 11:45:06;0;2,236816;1,268555;0,944092;0;4,450195;52,939999;17,879999
02.05.2023 11:50:06;0;0,84375;1,195313;0,949219;0;2,985352;53,062;17,860001
02.05.2023 11:55:00;0;0,782496;1,219707;0,944675;0;2,947624;53,18;17,9
02.05.2023 12:00:00;0;2,391357;1,359375;0,952148;0;4,699219;53,296001;17,83
02.05.2023 12:05:00;0;2,399414;1,374023;0,949951;0;4,725586;53,405998;17,75
02.05.2023 12:10:00;0;1,160156;1,186523;0,949219;0;3,298828;53,513;17,73
02.05.2023 12:15:00;0;1,389404;1,207031;0,894287;0;3,489258;53,570999;14,69
02.05.2023 12:20:25;0;2,305439;1,398137;0,651067;0,000676;4,353966;53,573002;9,88
02.05.2023 12:25:22;0;2,271987;1,453007;0,456469;0;4,181463;53,577;7,21
02.05.2023 12:30:23;0;2,716288;1,667294;0,332145;0;4,718646;53,576;5,09
02.05.2023 12:35:22;0;1,91287;1,422711;0,246917;0;3,580294;53,577;3,9
02.05.2023 12:40:24;0;2,275116;1,472605;0,186986;0;3,934706;53,581001;3,02
02.05.2023 12:45:26;0;2,876817;1,42895;0,141149;0;4,444006;53,580002;2,38
02.05.2023 12:50:26;0;2,18042;1,318359;0,107666;0;3,609375;53,578999;1,8
02.05.2023 12:55:26;0;3,068115;1,379883;0,084229;0;4,532227;53,578999;1,49
02.05.2023 13:00:26;0;2,520996;1,236328;0,030762;0;3,788086;53,554001;0,01
02.05.2023 13:05:26;0;3,194824;1,303711;0,000732;0,000732;4,5;53,549;0
02.05.2023 13:10:26;0;3,218262;1,30957;0;0,000732;4,526367;53,543999;0,01
02.05.2023 13:15:27;0,884746;3,095152;2,639639;0,03066;0;4,879244;53,546001;0,02
02.05.2023 13:20:26;0,00147;3,148189;1,390377;0,000735;0,000735;4,538566;53,540001;14,59
02.05.2023 13:25:26;0,294434;1,350586;2,085938;0,010254;0,018311;3,131836;53,536999;-0,02
02.05.2023 13:30:26;0;1,452393;2,220703;0;0,000732;3,673828;53,535;-0,01
02.05.2023 13:35:26;0;1,63623;2,238281;0;0;3,873047;53,534;-0,01
02.05.2023 13:40:35;0;1,932029;2,34375;0,000711;0,000711;4,277913;53,530998;-0,02
02.05.2023 13:45:29;0;1,364696;1,225686;0;0;2,588887;53,529999;-0,01
02.05.2023 13:50:31;0;2,59452;1,300898;0;0,000728;3,896872;53,528999;0
02.05.2023 13:55:32;0;3,544095;1,322739;0;0;4,864644;53,526001;-0,01
02.05.2023 14:00:35;0;2,261806;1,296604;0;0;3,556235;53,523998;0
02.05.2023 14:05:37;0;1,889503;1,289257;0;0,000728;3,180942;53,523998;-0,02
02.05.2023 14:10:39;0;2,232189;1,382386;0,000728;0;3,614575;53,522999;0
02.05.2023 14:15:38;0;2,068663;1,302192;0;0;3,37453;53,521;0
02.05.2023 14:20:40;0;1,424585;1,213589;0;0,000728;2,633808;53,521;-0,01
02.05.2023 14:25:42;0;2,087402;1,105909;0;0;3,192583;53,52;-0,01
02.05.2023 14:30:45;0;1,903572;0,963026;0;0,000725;2,868773;53,518002;0,01
02.05.2023 14:35:46;0;2,611169;1,059943;0,00073;0;3,670383;53,515999;-0,02
02.05.2023 14:40:47;0;3,263049;1,144622;0;0,00073;4,406211;53,514999;-0,02
02.05.2023 14:45:48;0;1,744673;1,010304;0;0;2,756437;53,514;0
02.05.2023 14:50:51;0;1,404655;1,264697;0;0;2,665726;53,512001;0,01
02.05.2023 14:55:52;0;2,103097;1,401578;0,00073;0,00073;3,509785;53,511002;0,02
02.05.2023 15:00:54;0;1,132101;1,193217;0;0;2,319498;53,508999;0
02.05.2023 15:05:57;0;1,411906;1,328512;0;0,000725;2,741143;53,508999;-0,01
02.05.2023 15:10:59;0;1,426768;1,382386;0;0;2,814246;53,507999;-0,01
02.05.2023 15:16:01;0;1,8604;1,143742;0,000728;0,000728;3,000504;53,507999;0,04
02.05.2023 15:21:03;0;2,440274;1,085537;0;0;3,524356;53,506001;0,01
02.05.2023 15:26:05;0;1,690148;1,01569;0,000728;0;2,709476;53,506001;0
02.05.2023 15:31:07;0;1,535176;1,044793;0;0,000728;2,578513;53,504002;-0,01
02.05.2023 15:36:08;0;1,720583;1,086223;0;0;2,808996;53,502998;0,01
02.05.2023 15:41:10;0;1,587561;1,079716;0,005821;0,000728;2,671642;53,506001;0,01
02.05.2023 15:46:12;0;2,406806;1,167025;0,000728;0;3,573831;53,501999;0
02.05.2023 15:51:14;0;2,831708;1,187397;0;0;4,019104;53,499001;-0,01
02.05.2023 15:56:17;0;2,895605;1,209584;0;0;4,104463;53,498001;0,01
02.05.2023 16:01:19;0;3,439958;1,303808;0,000728;0,000728;4,743766;53,497002;0,01
02.05.2023 16:06:21;0;1,917151;1,207769;0;0;3,122736;53,497002;-0,01
02.05.2023 16:11:23;0;1,789098;1,164114;0;0;2,95685;53,494999;0,02
02.05.2023 16:16:24;0;1,485527;1,115423;0,00073;0,00073;2,598759;53,493999;-0,01
02.05.2023 16:21:26;0;1,699607;1,114639;0;0;2,814246;53,494999;-0,02
02.05.2023 16:26:29;0;1,737508;1,186378;0,000725;0,000725;2,926787;53,493999;-0,01
02.05.2023 16:31:30;0;3,384957;1,30522;0,00073;0;4,689447;53,493;0,02
02.05.2023 16:36:32;0;3,065986;1,286346;0;0;4,347967;53,491001;-0,03
02.05.2023 16:41:35;0;2,250928;1,15157;0;0,000725;3,402498;53,491001;0
02.05.2023 16:46:37;0;2,035017;1,12046;0,000728;0;3,16057;53,490002;0,02
02.05.2023 16:51:37;0;3,012451;1,236328;0;0;4,245117;53,488998;0,02
02.05.2023 16:56:39;0;3,545455;1,248513;0;0,000728;4,796151;53,487999;0,02
02.05.2023 17:01:41;0;3,524356;1,210679;0,000728;0,000728;4,732124;53,486;0
02.05.2023 17:06:43;0;3,419586;1,143742;0;0;4,563328;53,484001;-0,01
02.05.2023 17:11:45;0;1,477698;1,0186;0;0,000728;2,494115;53,483002;-0,02
02.05.2023 17:16:47;0;2,092495;1,041882;0;0;3,137288;53,481998;0,03
02.05.2023 17:21:49;0;2,384979;1,137922;0;0,000728;3,521446;53,481998;-0,01
02.05.2023 17:26:51;0;1,803649;1,190307;0,000728;0;2,994684;53,480999;-0,01
02.05.2023 17:31:53;0;0,234278;1,076806;0;0;1,312539;53,48;-0,01
02.05.2023 17:36:55;0;0,294666;1,033151;0;0,000728;1,32709;53,479;-0,02
02.05.2023 17:41:57;0;0,235006;0,983677;0;0,000728;1,21941;53,478001;0
02.05.2023 17:46:59;0,005821;0,273567;1,02151;0,004365;0,002183;1,289257;53,477001;-0,02
02.05.2023 17:52:01;0,001455;0,304852;1,22232;0,000728;0,000728;1,52499;53,476002;-0,01
02.05.2023 17:57:03;0;0,165159;1,184486;0;0;1,350373;53,476002;-0,02
02.05.2023 18:02:03;0;0,215332;0,928711;0;0,000732;1,142578;53,473999;-0,01
02.05.2023 18:07:05;0,016007;0,209541;0,972035;0,017462;0,000728;1,184486;53,480999;-0,02
02.05.2023 18:12:07;0,151335;0,034923;1,146653;0,114956;0,000728;1,143742;53,596001;5,67
02.05.2023 18:17:09;0,218271;0,039289;1,167025;0,140421;0,04802;1,079716;53,523998;-0,04
02.05.2023 18:22:11;0;0,440181;1,012779;0;0,002183;1,452233;53,513;-0,01
02.05.2023 18:27:14;0;0,271939;0,992033;0;0;1,261796;53,508999;-0,01
02.05.2023 18:32:16;0,001455;0,149152;0,922561;0;0,001455;1,070985;53,507;-0,02
02.05.2023 18:37:17;0,115338;0,033579;0,931465;0,097088;0;0,946065;53,59;3,66
02.05.2023 18:42:19;0,146969;0,008731;0,945843;0,07785;0,092402;0,791598;53,441002;-4,92
02.05.2023 18:47:21;0,1557;0,015279;0,974946;0,106225;0,148425;0,791598;53,536999;0,17
02.05.2023 18:52:24;0,249459;0,004351;0,992033;0,137057;0,04351;0,841197;53,460999;-4,86
02.05.2023 18:57:25;0,01606;0,02628;0,995704;0,00073;0,249656;0,759188;53,382;-4,73
02.05.2023 19:02:27;0,04802;0,0211;0,942933;0,020372;0,231368;0,701379;53,354;-5,03
02.05.2023 19:07:30;0,010152;0,023205;0,957225;0;0,316899;0,655554;53,257;-5,46
02.05.2023 19:12:31;0,02044;0,02701;0,989865;0;0,400764;0,595671;53,144001;-8,27
02.05.2023 19:17:33;0,005821;0,014551;1,0186;0;0,502024;0,526762;53,028;-8,89
02.05.2023 19:22:35;0,010186;0,018917;0,986587;0;0,494749;0,497659;52,945999;-8,36
02.05.2023 19:27:38;0,015954;0,026831;0,942721;0;0,430751;0,525023;52,866001;-8,59
02.05.2023 19:32:39;0,01022;0,02263;0,948985;0;0,485442;0,475953;52,730999;-10,32
02.05.2023 19:37:41;0,014551;0,022555;0,972035;0;0,596609;0,381247;52,563;-13,08
02.05.2023 19:42:44;0,014503;0,024656;1,006536;0;0,684561;0,336479;52,41;-13,48
02.05.2023 19:47:45;0,0146;0,02555;1,030744;0;0,729989;0,309515;52,278;-13,43
02.05.2023 19:52:45;0,013184;0,023438;0,955078;0;0,678223;0,287109;52,181;-12,92
02.05.2023 19:57:47;0,013096;0,022555;0,934202;0;0,655542;0,291029;52,088001;-13,13
02.05.2023 20:02:49;0,004365;0,017462;0,881817;0;0,628622;0,261926;52,033001;-10,86
02.05.2023 20:07:51;0,014551;0,022555;0,873086;0;0,572599;0,30849;51,956001;-11,84
02.05.2023 20:12:54;0,015954;0,021755;1,070351;0;0,791161;0,284267;51,757999;-18,09
02.05.2023 20:17:56;0,008731;0,02692;0,91965;0;0,703562;0,232823;51,825001;-7,3
02.05.2023 20:22:57;0,00146;0,01241;0,513912;0;0,339445;0,189797;51,807999;-6,8
02.05.2023 20:27:59;0;0,010914;0,50639;0;0,369606;0,148425;51,757;-7,42
02.05.2023 20:33:02;0,004351;0,012328;0,525023;0;0,412622;0,118928;51,673;-10,25
02.05.2023 20:38:04;0,004365;0,015279;0,686827;0;0,610432;0,087309;51,569;-12,07
02.05.2023 20:43:05;0,00146;0,01022;0,677429;0;0,63217;0,055479;51,497002;-12,32
02.05.2023 20:48:08;0;0,012328;0,635249;0;0,609868;0,037709;51,466;-9,76
02.05.2023 20:53:10;0;0,011641;0,491838;0;0,484563;0,014551;51,429001;-9,4
02.05.2023 20:58:09;0,00147;0,011023;0,473257;0;0,485015;0;51,382999;-9,38
02.05.2023 21:03:12;0,00145;0,012328;0,51342;0;0,523573;0;51,307999;-10,9
02.05.2023 21:08:14;0,001455;0,010914;0,544223;0;0,552954;0;51,257;-10,74
02.05.2023 21:13:16;0;0,011641;0,535493;0;0,545679;0,00291;51,219002;-9,62
02.05.2023 21:18:17;0,00438;0,01387;0,525592;0;0,535082;0;51,168999;-9,89
02.05.2023 21:23:19;0,00291;0,011641;0,518031;0;0,526762;0;51,092999;-11,46
02.05.2023 21:28:21;0,016007;0,017462;1,152473;0;1,153928;0;50,801998;-23,370001
02.05.2023 21:33:24;0,008702;0,02103;1,137067;0;1,146494;0;50,735001;-20,639999
02.05.2023 21:38:25;0,00876;0,02044;0,963585;0;0,977455;0;50,694;-18,700001
02.05.2023 21:43:27;0,018917;0,026193;0,951663;0;0,956029;0,00291;50,57;-21,360001
02.05.2023 21:48:29;0,010186;0,020372;1,068075;0;1,078988;0;50,48;-20,74
02.05.2023 21:53:32;0,011603;0,023205;0,849899;0;0,861502;0;50,464001;-18,42
02.05.2023 21:58:34;0,005821;0,016734;0,908009;0;0,918195;0;50,388;-18,32
02.05.2023 22:03:36;0,014551;0,02401;0,969125;0;0,977856;0;50,299999;-19,01
02.05.2023 22:08:38;0,011641;0,0211;0,910919;0;0,920378;0;50,256001;-17,450001
02.05.2023 22:13:40;0,007276;0,018189;0,81197;0;0,824338;0,00291;50,228001;-15,27
02.05.2023 22:18:41;0,00584;0,02044;0,724149;0;0,734369;0;50,203999;-13,68
02.05.2023 22:23:44;0,011603;0,018129;0,72517;0;0,731697;0;50,123001;-15,45
02.05.2023 22:28:46;0,007276;0,019644;0,756674;0;0,769043;0;50,067001;-15,2
02.05.2023 22:33:46;0,011719;0,020508;0,755859;0;0,762451;0;50,007999;-15,49
02.05.2023 22:38:48;0,005821;0,017462;0,692648;0;0,702834;0,00291;49,979;-14,15
02.05.2023 22:43:50;0,007276;0,016007;0,683917;0;0,695558;0;49,928001;-14,27
02.05.2023 22:48:52;0,008731;0,019644;0,683917;0;0,694831;0;49,887001;-13,65
02.05.2023 22:53:54;0,010186;0,017462;0,753764;0;0,759585;0;49,796001;-15,47
02.05.2023 22:58:55;0,00876;0,01898;0,753348;0;0,760648;0;49,735001;-15,52
02.05.2023 23:03:58;0,011603;0,021755;0,748376;0;0,757803;0,002901;49,695999;-15,05
02.05.2023 23:09:00;0,018917;0,025465;0,788687;0;0,794508;0;49,563999;-18,65
02.05.2023 23:14:02;0,008731;0,018917;0,902189;0;0,915285;0;49,487;-18,299999
02.05.2023 23:19:04;0,013096;0,025465;0,727571;0;0,735575;0;49,472;-15,81
02.05.2023 23:24:06;0,007276;0,017462;0,747943;0;0,760312;0;49,417999;-15,39
02.05.2023 23:29:08;0,007276;0,016007;0,750854;0;0,757402;0,00291;49,366001;-15,28
02.05.2023 23:34:10;0,014551;0,02401;0,745033;0;0,757402;0;49,298;-15,42
02.05.2023 23:39:12;0,008731;0,019644;0,765405;0;0,772681;0;49,227001;-15,86
02.05.2023 23:44:14;0,011641;0,0211;0,832342;0;0,842528;0;49,118;-17,93
02.05.2023 23:49:14;0,013184;0,020508;0,928711;0;0,935303;0,00293;49,009998;-19,85
02.05.2023 23:54:16;0,011641;0,021827;0,966215;0;0,977856;0;48,921001;-19,43
02.05.2023 23:59:18;0,010186;0,020372;0,873086;0;0,879634;0;48,890999;-15,99
03.05.2023 00:04:20;0,014551;0,022555;0,774136;0;0,783594;0;48,830002;-16,530001
03.05.2023 00:09:22;0,013096;0,025465;0,765405;0;0,774864;0;48,778;-15,17
03.05.2023 00:14:24;0,018917;0,026193;0,800329;0;0,809059;0,00291;48,671001;-17,74
03.05.2023 00:19:26;0,014551;0,025465;0,849803;0;0,860717;0;48,583;-17,76
03.05.2023 00:24:28;0,011641;0,021827;0,838162;0;0,846166;0;48,5;-16,950001
03.05.2023 00:29:30;0,008731;0,018189;0,782867;0;0,79378;0;48,438;-16,389999
03.05.2023 00:34:32;0,013096;0,023282;0,771226;0;0,782139;0;48,354;-16,42
03.05.2023 00:39:34;0,010186;0,018917;0,771226;0;0,779229;0,00291;48,276001;-16,190001
03.05.2023 00:44:36;0,016007;0,0211;0,948753;0;0,947298;0;48,035999;-22,950001
03.05.2023 00:49:38;0,008731;0,022555;1,036062;0;1,054251;0;47,942001;-17,09
03.05.2023 00:54:40;0,010186;0,0211;0,820701;0;0,827976;0;47,874001;-16,93
03.05.2023 00:59:42;0,010186;0,0211;0,774136;0;0,785777;0;47,757999;-16,219999
03.05.2023 01:04:44;0,016007;0,026193;0,774136;0;0,783594;0,00291;47,630001;-15,89
03.05.2023 01:09:46;0,014551;0,025465;0,771226;0;0,782867;0;47,460999;-17,98
03.05.2023 01:14:48;0,014551;0,022555;0,832342;0;0,83889;0;47,304001;-17,77
03.05.2023 01:19:50;0,011641;0,021827;0,829431;0;0,838162;0;47,122002;-17,85
